Session_ID,Timestamp,Source_Log,Vehicle_Speed_kmh,Speed_mps,Accel_X_mps2,Accel_Y_mps2,Accel_Z_mps2,Altitude_m,Road_Grade_pct,Heading_deg,Pitch_deg,Roll_deg,Aero_Force_N,Rolling_Resistance_N,Grade_Force_N,Inertial_Force_N,Estimated_Road_Load_N,Estimated_Wheel_Power_kW,Estimated_Wheel_Torque_Nm,Estimated_Motor_Torque_Nm,Battery_Voltage_V,Battery_Current_A,Battery_Power_kW,Available_Charge_Power_kW,Available_Discharge_Power_kW,Battery_SOC_pct,SOC_Display_pct,Battery_SOH_pct,Battery_Max_Temp_C,Battery_Min_Temp_C,Battery_Temp_C,Battery_Temp_Spread_C,Max_Cell_Voltage_V,Min_Cell_Voltage_V,Cell_Voltage_Spread_V,Ambient_Temp_C,Distance_Total_km,Distance_Trip_km,TPMS_FL,TPMS_FR,TPMS_RL,TPMS_RR,TPMS_Avg,Latitude_deg,Longitude_deg,Drive_Context,Estimated_Powertrain_Efficiency_pct,Data_Quality_Flag,Battery_Power_Calculated_kW,TPMS_Avg_Calculated,Cal_cell_voltage_spread,Cell_Spread_Difference,Battery_Temp_Spread_Calculated_C,Battery_Temp_Spread_Difference,Speed_Calculated_mps,Speed_Difference_mps,Driving_Mode,Driving_Behaviour,Road_Load_Calculated_N,Road_Load_Difference_N,Dominant_Road_Load_Component,SOC_State,Battery_Temp_State,Cell_Voltage_Balance_State
EV6_628CEDEC,2022-05-24 13:41:55+00:00,00000001-628CEDEC,15.8915,4.4143,-1.9082,0.6505,10.0153,33.775,-15.0,165.85,-3.275,0.3,7.5017,227.0143,-2837.6787,-3720.9184,-6324.0811,-27.9164,-1960.4651,-239.0811,779.4,-28.5,-22.2129,159.33,277.0,89.5,92.0,100.0,16.0,15.0,16.0,1.0,4.06,4.04,0.02,,305.0,887.25,38.0,38.0,37.8,37.4,37.8,56.1619,10.2098,Urban,,OK,-22.21,37.8,0.0199999999999995,4.2674197509029455e-16,1.0,0.0,4.414305555555556,-5.55555555603604e-06,City,Braking,-6324.081099999999,-9.094947017729282e-13,Inertial_Force_N,Very High,Normal,Low
EV6_628CEDEC,2022-05-24 13:42:00+00:00,00000001-628CEDEC,9.9338,2.7594,-2.4133,0.6276,9.8852,30.4,-15.0,166.02,-3.9,0.38,2.9313,227.0143,-2837.6787,-4705.8673,-7313.6005,-20.1811,-2267.2161,-276.4898,775.8,0.8,0.6204,158.55,277.0,90.0,92.0,100.0,16.0,15.0,16.0,1.0,4.04,4.02,0.02,17.5,305.0,943.2,38.0,38.0,37.8,38.0,37.95,56.1614,10.21,Urban,,OK,0.62,37.95,0.0200000000000004,-4.614364446098307e-16,1.0,0.0,2.7593888888888887,1.1111111111183902e-05,Crawl,Braking,-7313.600399999999,-0.00010000000020227162,Inertial_Force_N,Very High,Normal,Low
EV6_628CEDEC,2022-05-24 13:42:05+00:00,00000001-628CEDEC,8.531,2.3697,1.227,0.5689,10.1071,34.92,4.2916,164.9,-1.44,0.22,2.1619,229.3429,820.2025,2392.7296,3444.4368,8.1624,1067.7754,130.2165,772.2,19.2,14.8262,158.55,277.0,89.5,92.0,100.0,16.0,15.0,16.0,1.0,4.02,4.0,0.02,,305.0,983.8,38.0,38.0,37.8,38.0,37.95,56.1614,10.2101,Urban,55.0535,OK,14.83,37.95,0.0199999999999995,4.2674197509029455e-16,1.0,0.0,2.3697222222222223,-2.2222222222367805e-05,Crawl,Accelerating,3444.4369,-0.00010000000020227162,Inertial_Force_N,Very High,Normal,Low
EV6_628CEDEC,2022-05-24 13:42:10+00:00,00000001-628CEDEC,13.2484,3.6801,0.38,0.565,10.115,37.12,4.2916,161.86,-0.6,-0.48,5.2138,229.3429,820.2025,741.0,1795.7592,6.6086,556.6853,67.8885,770.9,24.8,19.1183,159.33,277.0,89.5,92.0,100.0,16.0,15.0,16.0,1.0,4.0,4.0,0.0,,305.0,1037.6,38.0,38.0,37.8,38.0,37.95,56.1611,10.2103,Urban,34.5668,OK,19.12,37.95,0.0,0.0,1.0,0.0,3.680111111111111,-1.1111111111183902e-05,City,Coasting,1795.7592,0.0,Grade_Force_N,Very High,Normal,Low
EV6_628CEDEC,2022-05-24 13:42:15+00:00,00000001-628CEDEC,14.7638,4.1011,-0.1939,0.727,10.1403,38.0,4.2916,158.9,-0.16,-1.66,6.4748,229.3429,820.2025,-378.0612,677.9589,2.7803,210.1673,25.6302,773.9,1.7,1.3156,159.33,277.0,89.5,92.0,100.0,16.0,15.0,16.0,1.0,4.02,4.02,0.0,,305.0,1104.6,38.0,38.0,37.8,38.0,37.95,56.1606,10.2107,Urban,211.332,OK,1.32,37.95,0.0,0.0,1.0,0.0,4.101055555555555,4.444444444473561e-05,City,Coasting,677.959,-9.999999997489795e-05,Grade_Force_N,Very High,Normal,Low
EV6_628CEDEC,2022-05-24 13:42:20+00:00,00000001-628CEDEC,13.0714,3.6309,-0.7219,0.9923,9.9566,39.5,4.2916,142.36,-0.4,-1.96,5.0754,229.3429,820.2025,-1407.7806,-353.1598,-1.2823,-109.4795,-13.3512,776.8,-17.6,-13.6717,159.33,277.0,89.5,92.0,100.0,16.0,15.0,16.0,1.0,4.04,4.04,0.0,,305.0,1168.0,38.0,38.0,37.8,38.0,37.95,56.1602,10.2111,Urban,,OK,-13.67,37.95,0.0,0.0,1.0,0.0,3.630944444444444,-4.444444444429152e-05,City,Braking,-353.15980000000013,1.1368683772161603e-13,Inertial_Force_N,Very High,Normal,Low
EV6_628CEDEC,2022-05-24 13:42:25+00:00,00000001-628CEDEC,10.394,2.8872,-0.7041,0.574,9.7883,39.64,0.9698,127.52,-0.94,-2.38,3.2092,229.5432,185.5073,-1372.9592,-954.6995,-2.7564,-295.9568,-36.0923,775.8,-9.45,,159.33,277.0,89.5,92.0,100.0,,,16.0,,4.029999999999999,4.029999999999999,,,305.0,1223.0,38.0,38.0,37.8,38.0,37.95,56.1599,10.2121,Urban,,OK,-7.33,37.95,0.0,,,,2.8872222222222224,-2.2222222222367805e-05,City,Braking,-954.6995,0.0,Inertial_Force_N,Very High,Normal,Unknown
EV6_628CEDEC,2022-05-24 13:42:30+00:00,00000001-628CEDEC,9.3152,2.5876,-0.6964,0.3546,10.0281,39.4,-1.855,122.06,-0.98,-2.06,2.5776,229.5145,-354.7974,-1358.0357,-1480.741,-3.8315,-459.0297,-55.9792,774.8,-1.3,-1.0072,159.33,277.0,89.5,92.0,100.0,16.0,15.0,16.0,1.0,4.02,4.02,0.0,,305.0,1273.0,38.0,38.0,37.8,38.0,37.95,56.1598,10.213,Urban,,OK,-1.01,37.95,0.0,0.0,1.0,0.0,2.587555555555556,4.444444444429152e-05,Crawl,Braking,-1480.741,0.0,Inertial_Force_N,Very High,Normal,Low
EV6_628CEDEC,2022-05-24 13:42:35+00:00,00000001-628CEDEC,6.119,1.6997,-1.315,-0.4975,10.0675,38.54,-5.3509,128.74,-1.3,-1.76,1.1122,229.2261,-1022.1476,-2564.25,-3356.0593,-5.7044,-1040.3784,-126.8754,778.1,-26.0,-20.2306,159.33,277.0,89.5,92.0,100.0,16.0,15.0,16.0,1.0,4.04,4.04,0.0,,305.0,1316.8,38.0,38.0,37.8,38.0,37.95,56.1596,10.2135,Urban,,OK,-20.23,37.95,0.0,0.0,1.0,0.0,1.699722222222222,-2.222222222214576e-05,Crawl,Braking,-3356.0593,0.0,Inertial_Force_N,Very High,Normal,Low
EV6_628CEDEC,2022-05-24 13:42:40+00:00,00000001-628CEDEC,4.753,1.3203,-0.5969,0.0459,10.0587,37.46,-6.0574,189.96,-0.86,0.64,0.6711,229.134,-1156.6276,-1164.0306,-2090.8531,-2.7605,-648.1645,-79.0444,775.1,-1.3,-1.0076,159.33,277.0,89.5,92.0,100.0,16.0,15.0,16.0,1.0,4.02,4.02,0.0,,305.0,1345.2,38.0,38.0,37.8,38.0,37.95,56.1595,10.2137,Stop_or_Crawl,,OK,-1.01,37.95,0.0,0.0,1.0,0.0,1.320277777777778,2.222222222214576e-05,Crawl,Braking,-2090.8531000000003,4.547473508864641e-13,Inertial_Force_N,Very High,Normal,Low
EV6_628CEDEC,2022-05-24 13:42:45+00:00,00000001-628CEDEC,3.4602,0.9612,-0.2194,0.7117,10.0663,36.84,-6.0574,197.4,-1.02,1.3,0.3557,229.134,-1156.6276,-427.8061,-1354.9441,-1.3023,-420.0327,-51.2235,775.7,-6.0,-4.6542,159.33,277.0,89.5,92.0,100.0,16.0,15.0,16.0,1.0,4.04,4.02,0.02,,305.0,1367.0,38.0,38.0,37.8,38.0,37.95,56.1593,10.2136,Stop_or_Crawl,,OK,-4.65,37.95,0.0200000000000004,-4.614364446098307e-16,1.0,0.0,0.9611666666666666,3.3333333333440684e-05,Crawl,Coasting,-1354.944,-9.999999997489795e-05,Grade_Force_N,Very High,Normal,Low
EV6_628CEDEC,2022-05-24 13:42:50+00:00,00000001-628CEDEC,4.844,1.3456,-0.4592,0.6837,10.0485,36.48,-6.0574,197.4,-0.94,0.8,0.697,229.134,-1156.6276,-895.4082,-1822.2047,-2.4519,-564.8835,-68.8882,773.4,10.3,7.966,159.33,277.0,89.5,92.0,100.0,16.0,15.0,16.0,1.0,4.02,4.02,0.0,,305.0,1388.8,38.0,38.0,37.8,38.0,37.95,56.1592,10.2135,Stop_or_Crawl,-30.7792,OK,7.97,37.95,0.0,0.0,1.0,0.0,1.3455555555555556,4.444444444429152e-05,Crawl,Coasting,-1822.2048,9.999999997489795e-05,Grade_Force_N,Very High,Normal,Low
EV6_628CEDEC,2022-05-24 13:42:55+00:00,00000001-628CEDEC,4.5168,1.2547,-0.4821,0.6939,10.0663,36.1,-6.0574,196.5,-0.84,0.74,0.606,229.134,-1156.6276,-940.1786,-1867.0661,-2.3425,-578.7905,-70.5842,773.6,9.0,6.9624,159.33,277.0,89.5,92.0,100.0,16.0,15.0,16.0,1.0,4.02,4.02,0.0,,305.0,1412.2,38.0,38.0,37.8,38.0,37.95,56.159,10.2134,Stop_or_Crawl,-33.6457,OK,6.96,37.95,0.0,0.0,1.0,0.0,1.2546666666666666,3.333333333332966e-05,Crawl,Coasting,-1867.0662,9.999999997489795e-05,Grade_Force_N,Very High,Normal,Low
EV6_628CEDEC,2022-05-24 13:43:00+00:00,00000001-628CEDEC,5.07,1.4083,-0.0175,0.6275,10.0675,35.76,-5.3509,196.36,-0.92,0.4,0.7636,229.2261,-1022.1476,-34.125,-826.283,-1.1637,-256.1477,-31.2375,774.7,0.3,0.2324,159.33,277.0,89.5,92.0,100.0,16.0,15.0,16.0,1.0,4.02,4.02,0.0,17.5,305.0,1434.4,38.0,38.0,37.8,38.0,37.95,56.1588,10.2133,Urban,,OK,0.23,37.95,0.0,0.0,1.0,0.0,1.4083333333333334,-3.333333333332966e-05,Crawl,Coasting,-826.2829,-9.999999997489795e-05,Grade_Force_N,Very High,Normal,Low
EV6_628CEDEC,2022-05-24 13:43:05+00:00,00000001-628CEDEC,7.153,1.9869,-0.2168,0.5816,10.0587,35.4667,-4.8284,196.5,-0.8667,0.2,1.5199,229.2869,-922.5744,-422.8316,-1114.5993,-2.2146,-345.5258,-42.1373,773.6,8.1,6.2662,159.33,277.0,89.5,92.0,100.0,16.0,15.0,16.0,1.0,4.02,4.02,0.0,17.5,305.0,1462.0,38.0,38.0,37.8,38.0,37.95,56.1585,10.2132,Urban,-35.343,OK,6.27,37.95,0.0,0.0,1.0,0.0,1.986944444444444,-4.444444444406948e-05,Crawl,Coasting,-1114.5991999999999,-0.00010000000020227162,Grade_Force_N,Very High,Normal,Low
EV6_628CEDEC,2022-05-24 13:43:10+00:00,00000001-628CEDEC,6.3794,1.7721,-0.8138,0.6071,10.0434,34.86,-2.9526,196.52,-1.18,0.08,1.2089,229.454,-564.573,-1586.8622,-1920.7723,-3.4037,-595.4394,-72.6146,774.1,3.8,2.9416,159.33,277.0,89.5,92.0,100.0,16.0,15.0,16.0,1.0,4.02,4.02,0.0,17.5,305.0,1499.2,38.0,38.0,37.8,38.0,37.95,56.1582,10.213,Urban,-115.7104,OK,2.94,37.95,0.0,0.0,1.0,0.0,1.7720555555555555,4.444444444429152e-05,Crawl,Braking,-1920.7723,0.0,Inertial_Force_N,Very High,Normal,Low
EV6_628CEDEC,2022-05-24 13:43:15+00:00,00000001-628CEDEC,0.0095,0.0026,-0.4082,0.6199,10.0587,38.3,0.0,196.5,-0.5,0.1,0.0,229.554,0.0,-795.9184,-566.3644,-0.0015,-175.573,-21.4113,774.6,0.5,0.3873,159.33,277.0,89.5,92.0,100.0,16.0,15.0,16.0,1.0,4.02,4.02,0.0,,305.0,1521.25,38.0,38.0,37.8,38.0,37.95,56.1588,10.2133,Stop_or_Crawl,,OK,0.39,37.95,0.0,0.0,1.0,0.0,0.0026388888888888,-3.888888888888909e-05,Crawl,Coasting,-566.3644,0.0,Inertial_Force_N,Very High,Normal,Low
EV6_628CEDEC,2022-05-24 13:43:20+00:00,00000001-628CEDEC,0.0196,0.0054,-0.3316,0.5995,10.0714,38.3,5.2931,196.52,-0.3,0.02,0.0,229.2331,1011.1366,-646.6837,593.6861,0.0032,184.0427,22.4442,774.5,0.8,0.6196,159.33,277.0,89.5,92.0,100.0,16.0,15.0,16.0,1.0,4.02,4.02,0.0,,305.0,1533.4,38.0,38.0,37.8,38.0,37.95,56.1587,10.2133,Stop_or_Crawl,,OK,0.62,37.95,0.0,0.0,1.0,0.0,0.0054444444444444,-4.4444444444444176e-05,Crawl,Coasting,593.6859999999999,0.00010000000008858478,Grade_Force_N,Very High,Normal,Low
EV6_628CEDEC,2022-05-24 13:43:25+00:00,00000001-628CEDEC,1.0882,0.3023,1.0675,0.52,10.1,38.38,10.4339,196.58,1.06,-0.08,0.0352,228.3146,1985.1842,2081.625,4295.159,1.2983,1331.4993,162.378,774.5,0.8,0.6196,159.33,277.0,89.5,92.0,100.0,16.0,15.0,16.0,1.0,4.02,4.02,0.0,17.5,305.0,1534.8,38.0,38.0,37.8,38.0,37.95,56.1587,10.2132,Stop_or_Crawl,,OK,0.62,37.95,0.0,0.0,1.0,0.0,0.3022777777777778,2.222222222220127e-05,Crawl,Accelerating,4295.159,0.0,Inertial_Force_N,Very High,Normal,Low
EV6_628CEDEC,2022-05-24 13:43:30+00:00,00000001-628CEDEC,2.4842,0.6901,-0.3878,0.6556,10.0357,38.74,12.8363,196.1,1.28,0.16,0.1833,227.6859,2435.5376,-756.1224,1907.2844,1.3161,591.2582,72.1047,772.4,12.0,9.2688,159.33,277.0,89.5,92.0,100.0,16.0,15.0,16.0,1.0,4.02,4.0,0.02,17.5,305.0,1544.0,38.0,38.0,37.8,38.0,37.95,56.1585,10.2131,Stop_or_Crawl,14.1996,OK,9.27,37.95,0.0199999999999995,4.2674197509029455e-16,1.0,0.0,0.6900555555555555,4.444444444451357e-05,Crawl,Coasting,1907.2844000000002,-2.2737367544323206e-13,Grade_Force_N,Very High,Normal,Low
EV6_628CEDEC,2022-05-24 13:43:35+00:00,00000001-628CEDEC,1.234,0.3428,-0.3393,0.7526,10.0281,38.96,12.8363,193.82,1.26,0.7,0.0452,227.6859,2435.5376,-661.6071,2001.6616,0.6861,620.5151,75.6726,772.8,12.0,9.2736,159.33,277.0,89.5,92.0,100.0,16.0,15.0,16.0,1.0,4.02,4.02,0.0,17.5,305.0,1555.0,38.0,38.0,37.8,38.0,37.95,56.1585,10.2131,Stop_or_Crawl,7.3987,OK,9.27,37.95,0.0,0.0,1.0,0.0,0.3427777777777778,2.222222222220127e-05,Crawl,Coasting,2001.6616000000001,-2.2737367544323206e-13,Grade_Force_N,Very High,Normal,Low
EV6_628CEDEC,2022-05-24 13:43:40+00:00,00000001-628CEDEC,2.6128,0.7258,-0.7168,0.6556,10.0689,39.54,12.8363,192.42,-0.32,0.3,0.2028,227.6859,2435.5376,-1397.8316,1265.5946,0.9185,392.3343,47.8457,774.2,0.5,0.3871,159.33,277.0,89.5,92.0,100.0,16.0,15.0,16.0,1.0,4.02,4.02,0.0,17.5,305.0,1563.6,38.0,38.0,37.8,38.0,37.95,56.1584,10.2132,Stop_or_Crawl,,OK,0.39,37.95,0.0,0.0,1.0,0.0,0.7257777777777777,2.2222222222256786e-05,Crawl,Braking,1265.5947,-0.00010000000020227162,Grade_Force_N,Very High,Normal,Low
EV6_628CEDEC,2022-05-24 13:43:45+00:00,00000001-628CEDEC,1.2194,0.3387,-0.7959,0.5663,10.0561,39.82,12.8363,192.58,-0.8,0.0,0.0442,227.6859,2435.5376,-1552.0408,1111.2268,0.3764,344.4803,42.0098,775.2,-5.8,-4.4962,159.33,277.0,89.5,92.0,100.0,16.0,15.0,16.0,1.0,4.02,4.02,0.0,17.5,305.0,1575.0,38.0,38.0,37.8,38.0,37.95,56.1584,10.2133,Stop_or_Crawl,,OK,-4.5,37.95,0.0,0.0,1.0,0.0,0.3387222222222222,-2.222222222220127e-05,Crawl,Braking,1111.2269000000003,-0.0001000000004296453,Grade_Force_N,Very High,Normal,Low
EV6_628CEDEC,2022-05-24 13:43:50+00:00,00000001-628CEDEC,1.2452,0.3459,1.0663,0.4209,10.0893,40.32,12.8363,192.66,1.38,-0.44,0.0461,227.6859,2435.5376,2079.3367,4742.6063,1.6404,1470.2079,179.2937,774.3,1.4,1.084,159.33,277.0,89.5,92.0,100.0,16.0,15.0,16.0,1.0,4.02,4.02,0.0,17.5,305.0,1582.6,38.0,38.0,37.8,38.0,37.95,56.1584,10.2134,Stop_or_Crawl,151.327,OK,1.08,37.95,0.0,0.0,1.0,0.0,0.3458888888888889,1.111111111107288e-05,Crawl,Accelerating,4742.6062999999995,9.094947017729282e-13,Grade_Force_N,Very High,Normal,Low
EV6_628CEDEC,2022-05-24 13:43:55+00:00,00000001-628CEDEC,5.231,1.4531,-0.235,0.285,10.0575,40.66,4.6798,192.24,0.16,-1.7,0.8128,229.303,894.2424,-458.25,666.1083,0.9679,206.4936,25.1821,773.6,3.4,2.6302,159.33,277.0,89.5,92.0,100.0,16.0,15.0,16.0,1.0,4.02,4.02,0.0,17.5,305.0,1596.6,38.0,38.0,37.8,38.0,37.95,56.1582,10.2133,Urban,36.7986,OK,2.63,37.95,0.0,0.0,1.0,0.0,1.4530555555555555,4.444444444451357e-05,Crawl,Coasting,666.1081999999999,0.00010000000008858478,Grade_Force_N,Very High,Normal,Low
EV6_628CEDEC,2022-05-24 13:44:00+00:00,00000001-628CEDEC,6.0394,1.6776,-0.3138,0.3138,10.0689,40.48,4.6798,192.36,-0.46,-1.42,1.0835,229.303,894.2424,-611.8622,512.7667,0.8602,158.9577,19.3851,773.8,2.8,2.1666,159.33,277.0,89.5,92.0,100.0,16.0,15.0,16.0,1.0,4.02,4.02,0.0,17.5,305.0,1625.8,38.0,38.0,37.8,38.0,37.95,56.1579,10.2132,Urban,39.7031,OK,2.17,37.95,0.0,0.0,1.0,0.0,1.677611111111111,-1.1111111110961858e-05,Crawl,Coasting,512.7666999999999,1.1368683772161603e-13,Grade_Force_N,Very High,Normal,Low
EV6_628CEDEC,2022-05-24 13:44:05+00:00,00000001-628CEDEC,5.3168,1.4769,-0.7296,0.2704,10.0459,40.26,4.6798,191.88,-0.58,-1.7,0.8397,229.303,894.2424,-1422.7041,-298.3189,-0.4406,-92.4789,-11.2779,774.2,-0.4,-0.3097,159.33,277.0,89.5,92.0,100.0,16.0,15.0,16.0,1.0,4.02,4.02,0.0,17.5,305.8,1658.2,38.0,38.0,37.8,38.0,37.95,56.1576,10.2131,Urban,,OK,-0.31,37.95,0.0,0.0,1.0,0.0,1.4768888888888887,1.1111111111405949e-05,Crawl,Braking,-298.31899999999996,9.999999997489795e-05,Inertial_Force_N,Very High,Normal,Low
EV6_628CEDEC,2022-05-24 13:44:10+00:00,00000001-628CEDEC,3.3856,0.9404,-0.648,0.2806,10.0587,40.3,4.6798,191.24,-0.42,-1.52,0.3405,229.303,894.2424,-1263.5204,-139.6345,-0.1313,-43.2867,-5.2789,774.9,-3.0,-2.3247,159.33,277.0,89.5,92.0,100.0,16.0,15.0,16.0,1.0,4.04,4.02,0.02,,306.0,1682.4,38.0,38.0,37.8,38.0,37.95,56.1574,10.213,Stop_or_Crawl,,OK,-2.32,37.95,0.0200000000000004,-4.614364446098307e-16,1.0,0.0,0.9404444444444444,-4.444444444440254e-05,Crawl,Braking,-139.63450000000012,1.1368683772161603e-13,Inertial_Force_N,Very High,Normal,Low
EV6_628CEDEC,2022-05-24 13:44:15+00:00,00000001-628CEDEC,0.622,0.1728,-0.6505,0.3597,10.0383,40.42,13.8907,191.64,-0.44,-1.2,0.0115,227.3709,2631.9462,-1268.4949,1590.8337,0.2749,493.1585,60.1413,774.6,-1.4,-1.0844,159.33,277.0,89.5,92.0,100.0,16.0,15.0,16.0,1.0,4.02,4.02,0.0,17.5,306.0,1696.2,38.0,38.0,37.8,38.0,37.95,56.1573,10.213,Stop_or_Crawl,,OK,-1.08,37.95,0.0,0.0,1.0,0.0,0.1727777777777777,2.2222222222229027e-05,Crawl,Braking,1590.8337,0.0,Grade_Force_N,Very High,Normal,Low
EV6_628CEDEC,2022-05-24 13:44:20+00:00,00000001-628CEDEC,0.005,0.0014,-0.3,0.3575,10.045,40.6,15.0,191.64,-0.2,-1.3,0.0,227.0143,2837.6787,-585.0,2479.693,0.0034,768.7048,93.7445,774.2,0.8,0.6194,159.33,277.0,89.5,92.0,100.0,16.0,15.0,16.0,1.0,4.02,4.02,0.0,17.5,306.0,1701.4,38.0,38.0,37.8,38.0,37.95,56.1573,10.213,Stop_or_Crawl,,OK,0.62,37.95,0.0,0.0,1.0,0.0,0.0013888888888888,1.1111111111111044e-05,Crawl,Coasting,2479.6929999999998,4.547473508864641e-13,Grade_Force_N,Very High,Normal,Low
EV6_628CEDEC,2022-05-24 13:44:25+00:00,00000001-628CEDEC,0.0054,0.0015,-0.2806,0.3673,10.0485,40.62,15.0,191.7,-0.28,-1.32,0.0,227.0143,2837.6787,-547.1939,2517.4991,0.0038,780.4247,95.1737,774.2,0.7,0.5419,159.33,277.0,89.5,92.0,100.0,16.0,15.0,16.0,1.0,4.02,4.02,0.0,,306.0,1703.0,38.0,38.0,37.8,38.0,37.95,56.1573,10.213,Stop_or_Crawl,,OK,0.54,37.95,0.0,0.0,1.0,0.0,0.0015,0.0,Crawl,Coasting,2517.4991,0.0,Grade_Force_N,Very High,Normal,Low
EV6_628CEDEC,2022-05-24 13:44:30+00:00,00000001-628CEDEC,0.0018,0.0005,-0.2679,0.3673,10.0612,40.7,15.0,191.7,-0.2,-1.4,0.0,227.0143,2837.6787,-522.3214,2542.3716,0.0013,788.1352,96.114,774.2,0.8,0.6194,159.33,277.0,89.5,92.0,100.0,16.0,15.0,16.0,1.0,4.02,4.02,0.0,,306.0,1704.4,38.0,38.0,37.8,38.0,37.95,56.1573,10.213,Stop_or_Crawl,,OK,0.62,37.95,0.0,0.0,1.0,0.0,0.0005,0.0,Crawl,Coasting,2542.3715999999995,4.547473508864641e-13,Grade_Force_N,Very High,Normal,Low
EV6_628CEDEC,2022-05-24 13:44:35+00:00,00000001-628CEDEC,0.0018,0.0005,-0.2653,0.3648,10.051,40.78,15.0,191.7,-0.2,-1.4,0.0,227.0143,2837.6787,-517.3469,2547.3461,0.0013,789.6773,96.3021,774.3,0.8,0.6194,159.33,277.0,89.5,92.0,100.0,16.0,15.0,16.0,1.0,4.02,4.02,0.0,,306.0,1705.8,38.0,38.0,37.8,38.0,37.95,56.1573,10.213,Stop_or_Crawl,,OK,0.62,37.95,0.0,0.0,1.0,0.0,0.0005,0.0,Crawl,Coasting,2547.3460999999998,4.547473508864641e-13,Grade_Force_N,Very High,Normal,Low
EV6_628CEDEC,2022-05-24 13:44:40+00:00,00000001-628CEDEC,0.8376,0.2327,0.6837,0.301,10.0765,40.84,5.1576,191.62,0.54,-1.42,0.0208,229.2493,985.3121,1333.1633,2547.7455,0.5928,789.8011,96.3172,774.3,0.5,0.3872,159.33,277.0,89.5,92.0,100.0,16.0,15.0,16.0,1.0,4.02,4.02,0.0,17.5,306.0,1707.0,38.0,38.0,37.8,38.0,37.95,56.1573,10.213,Stop_or_Crawl,,OK,0.39,37.95,0.0,0.0,1.0,0.0,0.2326666666666666,3.333333333332966e-05,Crawl,Accelerating,2547.7455,0.0,Inertial_Force_N,Very High,Normal,Low
EV6_628CEDEC,2022-05-24 13:44:45+00:00,00000001-628CEDEC,6.4182,1.7828,0.355,0.225,10.0625,41.14,4.2615,191.22,0.28,-1.94,1.2236,229.3458,814.4666,692.25,1737.2861,3.0973,538.5587,65.6779,771.1,23.5,18.1208,160.1,277.0,89.5,91.5,100.0,16.0,15.0,16.0,1.0,4.02,4.0,0.02,17.5,306.0,1720.0,38.0,38.0,37.8,38.0,37.95,56.1571,10.2129,Urban,17.0924,OK,18.12,37.95,0.0199999999999995,4.2674197509029455e-16,1.0,0.0,1.7828333333333333,-3.333333333332966e-05,Crawl,Coasting,1737.286,9.999999997489795e-05,Grade_Force_N,Very High,Normal,Low
EV6_628CEDEC,2022-05-24 13:44:50+00:00,00000001-628CEDEC,7.3698,2.0472,-0.4541,0.3214,10.1122,41.08,3.3654,190.98,-0.36,-2.06,1.6134,229.4241,643.4256,-885.4592,-10.9961,-0.0225,-3.4088,-0.4157,773.9,0.5,0.387,160.1,277.0,89.5,91.5,100.0,16.0,15.0,16.0,1.0,4.02,4.02,0.0,,306.0,1753.6,38.0,38.0,37.8,38.0,37.95,56.1568,10.2128,Urban,,OK,0.39,37.95,0.0,0.0,1.0,0.0,2.0471666666666666,3.333333333355171e-05,Crawl,Coasting,-10.996099999999956,-4.440892098500626e-14,Inertial_Force_N,Very High,Normal,Low
EV6_628CEDEC,2022-05-24 13:44:55+00:00,00000001-628CEDEC,6.0416,1.6782,-0.727,0.3469,10.023,40.84,1.3896,185.52,-0.96,-1.86,1.0843,229.5318,265.803,-1417.7296,-921.3105,-1.5462,-285.6063,-34.83,774.6,-3.7,-2.866,,,89.5,,,16.0,15.0,16.0,1.0,4.02,4.02,0.0,,306.0,1788.0,,,,,,56.1565,10.2127,Urban,,OK,-2.87,,0.0,0.0,1.0,0.0,1.678222222222222,-2.222222222214576e-05,Crawl,Braking,-921.3104999999998,-2.2737367544323206e-13,Inertial_Force_N,Very High,Normal,Low
EV6_628CEDEF,2022-05-24 13:45:00+00:00,00000002-628CEDEF,4.5626,1.2674,-1.1352,0.2168,9.9949,40.38,-5.8447,184.5,-1.48,-2.04,0.6184,229.1629,-1116.1597,-2213.648,-3100.0264,-3.9289,-961.0082,-117.1961,774.1,1.0,0.7741,160.1,277.0,89.5,91.5,100.0,16.0,15.0,16.0,1.0,4.02,4.02,0.0,,306.0,1816.0,38.2,38.0,38.0,38.0,38.05,56.1562,10.2126,Stop_or_Crawl,,OK,0.77,38.05,0.0,0.0,1.0,0.0,1.267388888888889,1.1111111111183902e-05,Crawl,Braking,-3100.0264,0.0,Inertial_Force_N,Very High,Normal,Low
EV6_628CEDEF,2022-05-24 13:45:05+00:00,00000002-628CEDEF,1.7782,0.4939,0.551,0.1964,10.0536,39.66,-10.4224,184.3,-0.86,-1.84,0.0939,228.3173,-1983.0036,1074.4898,-680.1026,-0.3359,-210.8318,-25.7112,775.0,-4.2,-3.255,160.1,277.0,89.5,91.5,100.0,16.0,15.0,16.0,1.0,4.02,4.02,0.0,,306.0,1834.0,38.2,38.0,38.0,38.0,38.05,56.1561,10.2126,Stop_or_Crawl,,OK,-3.26,38.05,0.0,0.0,1.0,0.0,0.4939444444444444,-4.444444444440254e-05,Crawl,Accelerating,-680.1025999999999,-1.1368683772161603e-13,Grade_Force_N,Very High,Normal,Low
